Date,BIRD ID,Weight
02/02/2011,4H-48920,44
02/02/2011,4H-39178,43.74
02/02/2011,4H-39192,40.81
03/02/2011,4H-39145,46.9
05/02/2011,4H-48951,46.6
05/02/2011,4H-48779,43.4
05/02/2011,4H-48745,43.2
05/02/2011,4H-39132,
03/02/2011,4H-48948,43.07
03/02/2011,4H-48813,41.79
03/02/2011,4H-54967,40.3
03/02/2011,4H-48714,43.36
03/02/2011,4H-48706,43.5
04/02/2011,4H-55171,43.17
05/02/2011,4H-39179,44.27
05/02/2011,4H-55168,37.85
05/02/2011,4H-48952,40.97
05/02/2011,4H-54955,37.96
05/02/2011,4H-39196,39.55
05/02/2011,4H-54927,39.26
05/02/2011,4H-48772,41.12
06/02/2011,4H-48797,44.93
06/02/2011,4H-48796,44.97
06/02/2011,4H-54926,46.17
07/02/2011,4H-48824,48.5
08/02/2011,4H-48912,45.6
08/02/2011,4H-54912,41
08/02/2011,4H-48858,38.2
08/02/2011,4H-54913,43.7
08/02/2011,4H-48971,50.6
08/02/2011,4H-54981,43.3
07/02/2011,4H-48813,42.35
07/02/2011,4H-54967,41.63
09/02/2011,4H-39149,44.3
09/02/2011,4H-48963,44.8
09/02/2011,4H-39182,47.8
07/02/2011,4H-48706,44.85
07/02/2011,4H-48721,43.75
07/02/2011,4H-48948,42.96
07/02/2011,4H-48780,43.95
07/02/2011,4H-55145,40.54
10/02/2011,4H-48717,43.17
10/02/2011,4H-48727,48.11
10/02/2011,4H-48845,48.47
10/02/2011,4H-55142,42.38
10/02/2011,4H-55139,45.65
10/02/2011,4H-55144,43.68
10/02/2011,4H-55159,39.41
10/02/2011,4H-55140,44.59
10/02/2011,4H-55145,40.89
12/02/2011,4H-48848,46.8
12/02/2011,4H-48831,46.05
12/02/2011,4H-48761,45.77
12/02/2011,4H-48987,48.78
12/02/2011,4H-48806,42.79
12/02/2011,4H-48756,47.96
12/02/2011,4H-54963,41.05
12/02/2011,4H-48753,46.79
12/02/2011,4H-48714,42.7
12/02/2011,4H-54964,43.02
13/02/2011,4H-54902,45.45
13/02/2011,4H-48934,44.55
13/02/2011,4H-39154,45.04
13/02/2011,4H-48848,46.1
13/02/2011,4H-54904,41
13/02/2011,4H-48968,39.5
13/02/2011,4H-48739,44.4
13/02/2011,4H-54962,46.2
13/02/2011,4H-54903,40.2
13/02/2011,4H-48855,41.82
13/02/2011,4H-48938,43.6
13/02/2011,4H-48955,45.27
16/02/2011,4H-48974,47.2
16/02/2011,4H-48816,46.6
16/02/2011,4H-54983,
17/02/2011,4H-39154,44.9
16/02/2011,4H-54909,42.21
16/02/2011,4H-48818,42.22
16/02/2011,4H-54908,41.62
16/02/2011,4H-48926,41.95
16/02/2011,4H-48839,44.74
20/02/2011,4H-48912,46
20/02/2011,4H-48858,37.3
22/02/2011,4H-48938,45.64
22/02/2011,4H-39158,44.14
22/02/2011,4H-54997,45.05
22/02/2011,4H-48801,43.21
22/02/2011,4H-39145,44.19
22/02/2011,4H-48850,20.64
22/02/2011,4H-48810,42.32
22/02/2011,4H-48809,40.97
20/02/2011,4H-48824,48.1
20/02/2011,4H-48932,43.8
20/02/2011,4H-54904,29.5
20/02/2011,4H-48968,38.8
21/02/2011,4H-54962,44.7
21/02/2011,4H-48871,40.6
21/02/2011,4H-39182,45.4
21/02/2011,4H-48923,41.7
23/02/2011,4H-48753,48.28
23/02/2011,4H-54909,41.39
25/02/2011,4H-55140,46.8
25/02/2011,4H-55139,46.7
26/02/2011,4H-39154,46.4
25/02/2011,4H-48818,42.3
25/02/2011,4H-54908,40.63
25/02/2011,4H-48926,41.48
01/03/2011,4H-48810,44.32
01/03/2011,4H-54997,45.36
01/03/2011,4H-39195,42.43
01/03/2011,4H-48850,41.39
01/03/2011,4H-48809,40.22
01/03/2011,4H-39145,44.93
01/03/2011,4H-48726,49.3
01/03/2011,4H-48730,45.5
02/03/2011,4H-54926,48.9
02/03/2011,4H-48797,46.2
03/03/2011,4H-48718,49.3
03/03/2011,4H-48712,50.5
04/03/2011,4H-48726,48.8
05/03/2011,4H-48719,50.1
05/03/2011,4H-54928,44.8
05/03/2011,4H-48744,49.2
05/03/2011,4H-54992,46.5
06/03/2011,4H-48894,45.82
06/03/2011,4H-48895,41.2
06/03/2011,4H-48855,45.43
06/03/2011,4H-48938,45.5
06/03/2011,4H-39154,
06/03/2011,4H-54954,43.26
06/03/2011,4H-48992,46.74
06/03/2011,4H-54951,44.52
06/03/2011,4H-54953,44.27
06/03/2011,4H-48966,42.46
06/03/2011,4H-48827,42.91
07/03/2011,4H-55169,48.39
07/03/2011,4H-48955,48.05
07/03/2011,4H-54936,43.19
07/03/2011,4H-54983,44.34
07/03/2011,4H-54934,44.13
07/03/2011,4H-48974,48.04
07/03/2011,4H-39197,47.48
07/03/2011,4H-48816,48.26
07/03/2011,4H-48920,44.85
07/03/2011,4H-48971,52.7
07/03/2011,4H-54905,47.5
08/03/2011,4H-48917,46.2
08/03/2011,4H-48971,51.6
11/03/2011,4H-48855,44.92
11/03/2011,4H-54951,43.85
11/03/2011,4H-55169,47.22
11/03/2011,4H-48938,45.09
11/03/2011,4H-54969,44.1
11/03/2011,4H-54966,42.5
11/03/2011,4H-55170,50
11/03/2011,4H-54954,43.6
11/03/2011,4H-39154,46.1
12/03/2011,4H-39170,43.59
12/03/2011,4H-55000,47.94
12/03/2011,4H-39156,52.73
12/03/2011,4H-48868,44.09
12/03/2011,4H-48828,45.01
12/03/2011,4H-39132,45.52
12/03/2011,4H-48779,45.81
12/03/2011,4H-48745,46.53
12/03/2011,4H-48951,46.04
13/03/2011,4H-48992,46
13/03/2011,4H-48827,41.93
13/03/2011,4H-54936,42.98
13/03/2011,4H-54979,51.15
13/03/2011,4H-55152,52.74
13/03/2011,4H-39159,48.54
13/03/2011,4H-48843,44.79
13/03/2011,4H-48819,47.51
13/03/2011,4H-54967,43.65
13/03/2011,4H-48948,46.5
13/03/2011,4H-48813,44.53
13/03/2011,4H-48706,44.39
13/03/2011,4H-48812,47.34
13/03/2011,4H-39149,46.4
13/03/2011,4H-48949,52.4
14/03/2011,4H-48919,45.2
14/03/2011,4H-48963,47.9
14/03/2011,4H-39149,45.2
14/03/2011,4H-48949,51.4
14/03/2011,4H-55169,44.71
14/03/2011,4H-48855,42.2
14/03/2011,4H-48955,47.96
14/03/2011,4H-54951,43.26
14/03/2011,4H-55168,42.1
14/03/2011,4H-39179,47.08
14/03/2011,4H-48952,43.13
14/03/2011,4H-54927,44.84
14/03/2011,4H-48745,46.42
14/03/2011,4H-48977,47.83
14/03/2011,4H-48737,45.55
14/03/2011,4H-48861,44.91
16/03/2011,4H-48920,45.27
16/03/2011,4H-39197,47.47
16/03/2011,4H-39196,42.56
16/03/2011,4H-48827,41.95
16/03/2011,4H-48870,45.25
16/03/2011,4H-48992,44.52
16/03/2011,4H-54936,41.98
16/03/2011,4H-48997,47.41
17/03/2011,4H-54910,44.54
16/03/2011,4H-48953,49.4
16/03/2011,4H-48904,49.4
16/03/2011,4H-54902,49.7
16/03/2011,4H-48727,
16/03/2011,4H-55125,48
16/03/2011,4H-55124,45.4
17/03/2011,4H-48848,47.9
17/03/2011,4H-48983,50.8
17/03/2011,4H-54941,41.5
17/03/2011,4H-55145,44.36
17/03/2011,4H-55142,44.52
17/03/2011,4H-55144,45.9
17/03/2011,4H-55139,49.97
17/03/2011,4H-48868,44.22
17/03/2011,4H-48828,44.88
17/03/2011,4H-55000,48.26
17/03/2011,4H-39156,52.82
19/03/2011,4H-48745,46.23
19/03/2011,4H-48951,46.88
19/03/2011,4H-48779,44.25
19/03/2011,4H-39168,47.4
19/03/2011,4H-39132,45.11
19/03/2011,4H-48761,48.95
19/03/2011,4H-48806,45.53
19/03/2011,4H-48989,47.75
19/03/2011,4H-48756,50.22
19/03/2011,4H-48797,48.78
19/03/2011,4H-54926,49.49
19/03/2011,4H-48831,49.72
18/03/2011,4H-48848,48.3
18/03/2011,4H-48983,49.8
20/03/2011,4H-48826,48.02
20/03/2011,4H-48736,46.63
20/03/2011,4H-39156,52.24
20/03/2011,4H-48828,42.25
20/03/2011,4H-48868,40.83
20/03/2011,4H-48721,43.66
20/03/2011,4H-48706,43.78
20/03/2011,4H-54967,42.01
20/03/2011,4H-48948,43.49
20/03/2011,4H-48812,46.04
21/03/2011,4H-55168,40.03
21/03/2011,4H-54955,41.67
21/03/2011,4H-48772,42.56
21/03/2011,4H-39179,45.84
21/03/2011,4H-54927,43.19
21/03/2011,4H-39196,41.09
21/03/2011,4H-48952,41.43
22/03/2011,4H-48927,45.87
22/03/2011,4H-48737,43.88
22/03/2011,4H-48977,45.64
22/03/2011,4H-48861,42.42
20/03/2011,4H-48780,
20/03/2011,4H-55128,52.5
20/03/2011,4H-48784,
20/03/2011,4H-55146,
21/03/2011,4H-48845,48.3
21/03/2011,4H-48727,48.4
21/03/2011,4H-55125,44.9
22/03/2011,4H-48921,43.94
22/03/2011,4H-55152,51.53
22/03/2011,4H-39159,49.21
22/03/2011,4H-48843,43.83
22/03/2011,4H-48819,47.2
22/03/2011,4H-54979,49.21
22/03/2011,4H-54977,45.67
22/03/2011,4H-39168,44.6
22/03/2011,4H-48951,44.12
22/03/2011,4H-39132,43.79
22/03/2011,4H-48779,42.26
22/03/2011,4H-55170,50.1
22/03/2011,4H-48727,47.9
22/03/2011,4H-48845,47.4
22/03/2011,4H-55125,44.2
23/03/2011,4H-54967,41.58
23/03/2011,4H-48721,43.52
23/03/2011,4H-48756,48.38
23/03/2011,4H-48987,49.58
23/03/2011,4H-54910,45.02
23/03/2011,4H-48706,44.17
23/03/2011,4H-48812,46.05
23/03/2011,4H-48761,47.9
23/03/2011,4H-48806,45.26
23/03/2011,4H-48989,45.76
23/03/2011,4H-55144,45.75
24/03/2011,4H-55142,43.06
24/03/2011,4H-55139,48.11
24/03/2011,4H-55145,42.49
24/03/2011,4H-48780,46.27
24/03/2011,4H-55168,39.3
24/03/2011,4H-48772,40.63
24/03/2011,4H-54955,39.95
24/03/2011,4H-39196,41.39
24/03/2011,4H-48745,42.63
24/03/2011,4H-39179,43.5
24/03/2011,4H-48952,39.44
24/03/2011,4H-48977,45.89
24/03/2011,4H-48861,42.43
24/03/2011,4H-48737,43.66
24/03/2011,4H-48927,45.55
25/03/2011,4H-48921,42.99
25/03/2011,4H-54979,48.38
25/03/2011,4H-55152,51.1
25/03/2011,4H-48819,46.53
25/03/2011,4H-48843,42.53
25/03/2011,4H-39159,47.01
23/03/2011,4H-48784,51.9
23/03/2011,4H-54902,49.5
23/03/2011,4H-48904,
24/03/2011,4H-48784,51.4
24/03/2011,4H-48722,45.3
24/03/2011,4H-54902,47.1
25/03/2011,4H-55128,51.2
25/03/2011,4H-48826,48.4
26/03/2011,4H-48761,46.3
26/03/2011,4H-48756,47.89
26/03/2011,4H-48989,43.73
26/03/2011,4H-48987,49.02
26/03/2011,4H-48806,42.12
26/03/2011,4H-55139,48.12
26/03/2011,4H-55145,42.18
26/03/2011,4H-55144,45.43
26/03/2011,4H-55142,41.61
26/03/2011,4H-48780,45.58
28/03/2011,4H-48728,45.77
28/03/2011,4H-48950,50.24
28/03/2011,4H-48945,43.04
29/03/2011,4H-48923,45.07
29/03/2011,4H-54984,41.83
29/03/2011,4H-48797,46.62
29/03/2011,4H-48831,48.53
29/03/2011,4H-48796,45.09
29/03/2011,4H-54926,48.46
29/03/2011,4H-48839,45.32
29/03/2011,4H-48933,45.43
26/03/2011,4H-55148,
28/03/2011,4H-39136,48.5
28/03/2011,4H-48973,45.8
28/03/2011,4H-55123,45
28/03/2011,4H-48886,25.6
29/03/2011,4H-54965,45
29/03/2011,4H-48719,49.3
01/04/2011,4H-54926,45.01
01/04/2011,4H-48796,44.68
03/04/2011,4H-55170,49.3
05/04/2011,4H-48933,46.8
05/04/2011,4H-39192,41.5
04/04/2011,4H-55210,42.56
04/04/2011,4H-55211,49.53
05/04/2011,4H-55210,
05/04/2011,4H-55211,
03/09/2011,4H-55164,23.8
04/09/2011,4H-55183,42
04/09/2011,4H-54992,45.3
04/09/2011,4H-48728,43.24
04/09/2011,4H-55184,43.87
04/09/2011,4H-48744,46.43
04/09/2011,4H-54984,39.37
05/09/2011,4H-48806,43.38
05/09/2011,4H-55206,43.28
05/09/2011,4H-48987,48.67
05/09/2011,4H-48761,45.65
05/09/2011,4H-48989,43.3
05/09/2011,4H-48756,48.82
05/09/2011,4H-39197,43.68
05/09/2011,4H-48816,46.14
05/09/2011,4H-48974,44.99
05/09/2011,4H-48772,41.64
05/09/2011,4H-55168,38.69
05/09/2011,4H-55218,45.13
06/09/2011,4H-48797,43.88
06/09/2011,4H-54926,44.75
06/09/2011,4H-55209,39.76
06/09/2011,4H-48796,43.35
06/09/2011,4H-55208,42.12
06/09/2011,4H-39145,45.75
06/09/2011,4H-39195,43.36
06/09/2011,4H-48892,40.15
06/09/2011,4H-48810,43.69
06/09/2011,4H-54997,44.77
06/09/2011,4H-48801,43.18
06/09/2011,4H-54965,45.27
07/09/2011,4H-55192,48.6
07/09/2011,4H-55217,43.11
07/09/2011,4H-48719,47.04
07/09/2011,4H-48902,44.88
07/09/2011,4H-54928,43.45
07/09/2011,4H-54906,44.67
07/09/2011,4H-54905,45.81
07/09/2011,4H-48717,46.06
07/09/2011,4H-48951,46.31
07/09/2011,4H-48745,44.16
07/09/2011,4H-48779,46.81
07/09/2011,4H-55220,49.9
07/09/2011,4H-48948,46.05
07/09/2011,4H-48727,47.55
07/09/2011,4H-48845,47.08
08/09/2011,4H-55216,37.77
08/09/2011,4H-54969,41.57
08/09/2011,4H-54972,41.33
08/09/2011,4H-48849,41.72
08/09/2011,4H-54941,45.67
08/09/2011,4H-48780,47.54
08/09/2011,4H-55144,45.25
08/09/2011,4H-55204,42.94
08/09/2011,4H-55139,48.91
08/09/2011,4H-55145,42.05
08/09/2011,4H-48983,47.95
09/09/2011,4H-39168,49.92
09/09/2011,4H-55218,44.25
09/09/2011,4H-48813,41.31
09/09/2011,4H-55174,48.17
09/09/2011,4H-55175,39.7
09/09/2011,4H-48718,46.52
09/09/2011,4H-54967,45.49
09/09/2011,4H-48706,44.84
09/09/2011,4H-48812,48.93
09/09/2011,4H-54946,47.71
09/09/2011,4H-54910,43.63
09/09/2011,4H-48721,46.23
09/09/2011,4H-55128,49.91
09/09/2011,4H-48776,43.52
09/09/2011,4H-55207,41.18
09/09/2011,4H-55170,48.42
09/09/2011,4H-55171,41.1
10/09/2011,4H-55147,43.13
10/09/2011,4H-54944,46.74
10/09/2011,4H-48843,47.23
10/09/2011,4H-54977,48.28
10/09/2011,4H-48921,43.74
10/09/2011,4H-55176,45.97
10/09/2011,4H-55152,50.68
10/09/2011,4H-54979,49.39
10/09/2011,4H-48819,44.84
10/09/2011,4H-55203,39.8
10/09/2011,4H-55202,41.74
11/09/2011,4H-48920,39.38
11/09/2011,4H-48919,42.28
11/09/2011,4H-39149,42.6
11/09/2011,4H-48712,49.43
11/09/2011,4H-48963,45.59
11/09/2011,4H-55197,43.93
11/09/2011,4H-55000,46.85
11/09/2011,4H-39172,43.37
11/09/2011,4H-54942,42.71
11/09/2011,4H-39156,50.94
11/09/2011,4H-48828,43.36
11/09/2011,4H-48868,42.76
11/09/2011,4H-55130,45.92
11/09/2011,4H-48826,44.48
11/09/2011,4H-48771,40.17
11/09/2011,4H-48736,44.06
12/09/2011,4H-48971,46.14
12/09/2011,4H-54981,41.47
12/09/2011,4H-48917,42.71
12/09/2011,4H-48861,44.73
12/09/2011,4H-48800,50.55
12/09/2011,4H-48927,48.11
12/09/2011,4H-55201,43.63
12/09/2011,4H-48889,39.47
12/09/2011,4H-48932,44.88
13/09/2011,4H-54955,41.32
13/09/2011,4H-39196,41.43
13/09/2011,4H-54927,41.69
13/09/2011,4H-39179,45.44
13/09/2011,4H-48737,43.88
13/09/2011,4H-48977,48.82
13/09/2011,4H-54932,43.9
13/09/2011,4H-39163,46.72
14/09/2011,4H-48775,39.23
14/09/2011,4H-55221,41.84
14/09/2011,4H-55222,44.81
14/09/2011,4H-55125,49.94
14/09/2011,4H-55223,45.43
14/09/2011,4H-48949,49.15
14/09/2011,4H-48738,40.09
15/09/2011,4H-48933,44.15
15/09/2011,4H-48870,46.4
15/09/2011,4H-48827,38.73
15/09/2011,4H-54940,39.04
15/09/2011,4H-54913,44.46
15/09/2011,4H-48976,40.48
15/09/2011,4H-48858,38.57
15/09/2011,4H-48912,47.42
15/09/2011,4H-48722,46.01
15/09/2011,4H-54980,43.02
15/09/2011,4H-48965,43.2
15/09/2011,4H-48784,50.71
15/09/2011,4H-55146,47.83
15/09/2011,4H-55224,43.76
16/09/2011,4H-48839,44.79
16/09/2011,4H-48945,40.62
16/09/2011,4H-55225,45.1
16/09/2011,4H-39154,46.39
16/09/2011,4H-48896,44.09
06/11/2011,4H-48868,42.42
27/10/2011,4H-55214,43.7
27/10/2011,4H-54909,40.59
27/10/2011,4H-54908,41.22
27/10/2011,4H-48753,51.38
27/10/2011,4H-48818,42.93
27/10/2011,4H-48714,46.04
27/10/2011,4H-48926,40.54
27/10/2011,4H-54964,44.47
27/10/2011,4H-48736,47.16
27/10/2011,4H-48826,47.2
27/10/2011,4H-39163,47.21
27/10/2011,4H-54932,47.24
27/10/2011,4H-48771,44.23
27/10/2011,4H-54933,47.55
27/10/2011,4H-54967,
27/10/2011,4H-48706,
27/10/2011,4H-54946,
27/10/2011,4H-48965,
27/10/2011,4H-48784,
27/10/2011,4H-55146,
28/10/2011,4H-54928,
28/10/2011,4H-55217,
28/10/2011,4H-55192,
28/10/2011,4H-48719,
28/10/2011,4H-54965,
28/10/2011,4H-48845,
28/10/2011,4H-48727,
28/10/2011,4H-55223,
28/10/2011,4H-55125,
28/10/2011,4H-54970,
28/10/2011,4H-39178,
28/10/2011,4H-54980,
30/10/2011,4H-48889,38.4
06/11/2011,4H-48828,43.7
06/11/2011,4H-55162,47.7
06/11/2011,4H-55121,47.1
07/11/2011,4H-55120,45.9
07/11/2011,4H-55162,47.5
07/11/2011,4H-55119,49.2
07/11/2011,4H-48852,48
08/11/2011,4H-55203,40.27
08/11/2011,4H-55202,42.96
08/11/2011,4H-48843,44.48
08/11/2011,4H-55176,45.6
08/11/2011,4H-48819,45.31
08/11/2011,4H-55152,50.97
06/11/2011,4H-55000,45.4
06/11/2011,4H-54942,43.2
06/11/2011,4H-39172,42.66
02/11/2011,4H-55228,44.51
02/11/2011,4H-48812,45.48
02/11/2011,4H-48706,42.47
02/11/2011,4H-54967,41.5
02/11/2011,4H-48721,43.45
02/11/2011,4H-48810,41.49
30/10/2011,4H-55168,37.82
31/10/2011,4H-55125,47.77
31/10/2011,4H-55223,44.5
31/10/2011,4H-55222,40.48
01/11/2011,4H-54970,42.45
01/11/2011,4H-39192,42.24
30/10/2011,4H-39196,39.28
30/10/2011,4H-39179,44.12
30/10/2011,4H-54927,40.2
30/10/2011,4H-54980,41.93
30/10/2011,4H-48784,50.93
30/10/2011,4H-48965,41.42
03/11/2011,4H-48892,38.33
03/11/2011,4H-39145,42.46
03/11/2011,4H-39195,39.1
03/11/2011,4H-48850,39.14
30/10/2011,4H-54967,42.3
30/10/2011,4H-48721,42.8
30/10/2011,4H-39140,49.3
27/10/2011,4H-48812,
30/10/2011,4H-48812,45.5
30/10/2011,4H-48706,42.8
02/11/2011,4H-48784,49.5
02/11/2011,4H-48965,41.2
02/11/2011,4H-55146,40.5
02/11/2011,4H-55123,43.9
10/11/2011,4H-55164,
10/11/2011,4H-55162,
10/11/2011,4H-55166,
09/11/2011,4H-54979,48.36
10/11/2011,4H-48971,47.22
10/11/2011,4H-54981,40.46
09/11/2011,4H-55128,46.56
09/11/2011,4H-48775,44.03
09/11/2011,4H-48776,40.97
03/11/2011,4H-55217,42.53
03/11/2011,4H-54965,44.32
03/11/2011,4H-48902,43.6
03/11/2011,4H-48719,47.2
19/11/2011,4H-48971,50.37
19/11/2011,4H-48917,43.26
23/11/2011,4H-48814,
25/11/2011,4H-48856,44.24
26/11/2011,4H-55202,42.11
26/11/2011,4H-54979,47.62
26/11/2011,4H-48921,41.68
26/11/2011,4H-55152,50.82
26/11/2011,4H-48843,44.69
26/11/2011,4H-55203,39.34
28/11/2011,4H-55120,44.9
28/11/2011,4H-55166,
30/11/2011,4H-48861,43.86
30/11/2011,4H-48737,47.36
30/11/2011,4H-48800,48.61
30/11/2011,4H-55201,43.21
30/11/2011,4H-48728,43.98
01/12/2011,4H-55201,44.54
01/12/2011,4H-48800,47.86
01/12/2011,4H-48861,43.66
01/12/2011,4H-54912,42.61
01/12/2011,4H-48858,40.63
02/12/2011,4H-48736,44.72
02/12/2011,4H-55130,46.32
02/12/2011,4H-54933,54.47
02/12/2011,4H-48771,41.94
02/12/2011,4H-48858,40.03
02/12/2011,4H-54912,41.27
03/12/2011,4H-54933,45.22
03/12/2011,4H-48771,41.94
03/12/2011,4H-54932,
03/12/2011,4H-48736,43.43
03/12/2011,4H-48926,42.56
05/12/2011,4H-48952,41.57
05/12/2011,4H-48974,48.42
05/12/2011,4H-55218,47.51
05/12/2011,4H-48816,47.41
05/12/2011,4H-54972,42.11
05/12/2011,4H-48780,47.54
06/12/2011,4H-48816,46.4
06/12/2011,4H-48974,47.31
06/12/2011,4H-48952,39.73
06/12/2011,4H-55218,
06/12/2011,4H-55206,45.42
06/12/2011,4H-48989,45.91
06/12/2011,4H-48806,43.29
07/12/2011,4H-48738,39.84
07/12/2011,4H-55175,43.8
07/12/2011,4H-48765,45.13
07/12/2011,4H-55174,51.55
07/12/2011,4H-48726,49.79
07/12/2011,4H-48813,43.82
07/12/2011,4H-48989,45.33
07/12/2011,4H-55206,45.36
08/12/2011,4H-48806,43.13
29/11/2011,4H-55166,
24/10/2011,4H-55164,44.59
23/10/2011,4H-48765,
23/10/2011,4H-48813,
23/10/2011,4H-55174,
08/12/2011,4H-48726,49.79
08/12/2011,4H-55175,42.63
08/12/2011,4H-54928,41.94
08/12/2011,4H-55217,42.48
08/12/2011,4H-55192,49.59
08/12/2011,4H-54965,44.75
09/12/2011,4H-48893,38.22
09/12/2011,4H-48801,43.06
09/12/2011,4H-48850,40.9
09/12/2011,4H-48809,42.52
09/12/2011,4H-54928,40.82
09/12/2011,4H-55192,48.45
09/12/2011,4H-55217,42.53
09/12/2011,4H-54965,42.98
10/12/2011,4H-55229,40.25
10/12/2011,4H-48801,42.7
10/12/2011,4H-48893,37.55
10/12/2011,4H-48850,40.03
10/12/2011,4H-39145,43.95
10/12/2011,4H-48809,40.38
09/12/2011,4H-08048,42.7
09/12/2011,4H-55117,43.2
09/12/2011,4H-55116,42.5
09/12/2011,4H-55115,39.2
11/12/2011,4H-39136,47
11/12/2011,4H-48760,41.91
11/12/2011,4H-48808,44.12
11/12/2011,4H-54936,43.3
11/12/2011,4H-54940,42.11
11/12/2011,4H-48870,46.77
11/12/2011,4H-48827,41.29
14/12/2011,4H-55183,44.53
14/12/2011,4H-55184,46.92
14/12/2011,4H-48845,48.43
14/12/2011,4H-54981,42.91
15/12/2011,4H-55184,46.29
15/12/2011,4H-55183,43.54
15/12/2011,4H-48845,48.4
15/12/2011,4H-54981,42.54
15/12/2011,4H-54929,49.29
16/12/2011,4H-54967,43.68
16/12/2011,4H-48812,47.23
16/12/2011,4H-54946,47.86
16/12/2011,4H-54929,48.45
16/12/2011,4H-48896,42.88
16/12/2011,4H-54953,42.29
17/12/2011,4H-48812,46.56
17/12/2011,4H-54946,48.06
17/12/2011,4H-54967,43.31
17/12/2011,4H-48772,42.65
17/12/2011,4H-54955,41.04
17/12/2011,4H-54927,41.53
17/12/2011,4H-39179,44.98
17/12/2011,4H-54953,41.6
17/12/2011,4H-48896,41.94
18/12/2011,4H-55209,43.56
18/12/2011,4H-48959,46.36
18/12/2011,4H-54903,43.47
18/12/2011,4H-54926,48.04
18/12/2011,4H-55208,47.6
18/12/2011,4H-48745,43.97
18/12/2011,4H-54962,49.31
18/12/2011,4H-54904,43.17
18/12/2011,4H-48983,47.38
17/12/2011,4H-55197,44.58
17/12/2011,4H-48712,48
17/12/2011,4H-48963,45.33
17/12/2011,4H-48919,43.29
17/12/2011,4H-48932,45.55
17/12/2011,4H-39140,47.95
19/12/2011,4H-54926,46.23
19/12/2011,4H-55209,41.38
19/12/2011,4H-55208,44.7
19/12/2011,4H-48745,43.01
19/12/2011,4H-48923,44.08
19/12/2011,4H-55247,43.74
21/12/2011,4H-55201,44.61
21/12/2011,4H-48861,43.54
21/12/2011,4H-48800,49.26
21/12/2011,4H-48977,46.3
22/12/2011,4H-55216,39.55
24/12/2011,4H-54903,42.59
24/12/2011,4H-39182,46.61
24/12/2011,4H-48968,40
24/12/2011,4H-54904,
28/12/2011,4H-54913,44.25
28/12/2011,4H-48858,40.67
28/12/2011,4H-55204,43.11
28/12/2011,4H-54941,45.19
03/01/2012,4H-48912,46.8
03/01/2012,4H-54913,22.21
05/01/2012,4H-55223,44.79
05/01/2012,4H-55217,43.89
05/01/2012,4H-54965,44.66
05/01/2012,4H-54928,42.73
05/01/2012,4H-48719,48.25
05/01/2012,4H-48718,47.57
08/01/2012,4H-48977,44.88
08/01/2012,4H-48800,47.4
08/01/2012,4H-48737,43.4
08/01/2012,4H-48959,42.4
08/01/2012,4H-54955,39.63
08/01/2012,4H-39179,44.15
08/01/2012,4H-55201,42.48
08/01/2012,4H-48861,41.27
08/01/2012,4H-48868,42.37
08/01/2012,4H-55000,44.96
08/01/2012,4H-48828,42.1
08/01/2012,4H-39172,42.85
08/01/2012,4H-54942,40.74
08/01/2012,4H-39136,44.9
08/01/2012,4H-54973,42.84
08/01/2012,4H-55216,37.07
08/01/2012,4H-54969,40.66
09/01/2012,4H-54980,41.24
09/01/2012,4H-48965,40.56
09/01/2012,4H-48784,48.72
09/01/2012,4H-55146,46.4
09/01/2012,4H-48949,48.67
09/01/2012,4H-39196,38.24
10/01/2012,4H-48997,44.92
10/01/2012,4H-48808,41.89
10/01/2012,4H-48870,45.5
10/01/2012,4H-54940,39.9
10/01/2012,4H-48827,39.72
10/01/2012,4H-54972,41.9
10/01/2012,4H-48818,39.64
10/01/2012,4H-55214,40.91
10/01/2012,4H-48890,42.66
10/01/2012,4H-54908,39.5
10/01/2012,4H-54909,39.1
10/01/2012,4H-48926,
13/01/2012,4H-48935,41.92
13/01/2012,4H-48959,43.12
13/01/2012,4H-54955,41.44
13/01/2012,4H-39179,45.97
13/01/2012,4H-39196,41.29
13/01/2012,4H-54927,41.42
15/01/2012,4H-48989,43
15/01/2012,4H-48806,41.89
15/01/2012,4H-55206,45.71
15/01/2012,4H-48756,45
15/01/2012,4H-48855,42.81
15/01/2012,4H-48955,44.95
15/01/2012,4H-54951,41.69
16/01/2012,4H-48800,48.28
16/01/2012,4H-48861,41.03
16/01/2012,4H-48737,43.27
16/01/2012,4H-55201,43.49
18/01/2012,4H-55214,41.74
18/01/2012,4H-48818,40.3
18/01/2012,4H-48890,43.81
18/01/2012,4H-54908,40.8
18/01/2012,4H-48900,39.63
18/01/2012,4H-48955,45.35
18/01/2012,4H-54951,42.46
18/01/2012,4H-55169,45.94
18/01/2012,4H-55206,44.95
18/01/2012,4H-48761,43.68
18/01/2012,4H-48756,45.48
18/01/2012,4H-48989,41.72
14/01/2012,4H-55164,43.41
19/01/2012,4H-39194,44.47
19/01/2012,4H-54959,43.32
19/01/2012,4H-55180,45.81
19/01/2012,4H-48728,43.88
22/01/2012,4H-55206,46.73
22/01/2012,4H-48761,45.26
22/01/2012,4H-48806,43.01
23/01/2012,4H-48989,45.22
23/01/2012,4H-48756,46.91
23/01/2012,4H-55204,42.44
23/01/2012,4H-54941,43.43
23/01/2012,4H-55142,42.6
23/01/2012,4H-48753,47.35
22/01/2012,4H-48855,45.15
